Epoch,Error
183,129.1072217340547
184,129.39867443223406
185,129.36836800130772
186,129.49468426623338
187,129.16423017260442
188,129.04121698983303
189,128.93534604084425
190,128.9841176970631
191,129.14532219411515
192,129.13017103894202
193,129.14626466333772
194,128.83231686428923
195,128.7689386898825
196,128.57261009576294
197,128.73457463420786
198,128.67565427587095
199,128.86919701651328
200,128.677603168866
201,128.6582614411493
202,128.439843962821
203,128.45730013248797
204,128.39345698011186
205,128.53016205570262
206,128.52751184826204
207,128.54572765353598
208,128.48622822419264
209,128.3468750705601
210,128.365444008395
211,128.25934760054187
212,128.43539662417362
213,128.29899625265116
214,128.49162672926138
215,128.2066869288448
216,128.34052344238313
217,128.06437590145484
218,128.22356468808573
219,128.05475102135733
220,128.17419101860935
221,128.06846639994768
222,128.00771991203575
223,128.0487503344499
224,127.80840404198841
225,128.13077805166554
226,127.6650779777612
227,128.28576059652355
228,127.50063541885113
229,128.40228956771531
230,127.33348811505458
231,128.64002977299728
232,127.33541402957938
233,129.43686891407046
234,127.41403853652092
235,129.8662598054308
236,127.16932271271115
237,129.16185781200966
238,127.33834687148949
239,129.68827627336745
240,126.772300179117
241,128.3784346304461
242,127.12231846052573
243,129.4373253239242
244,126.42992834945584
245,127.6461216678579
246,127.32073871734882
247,129.88799783181707
248,126.10018048105496
249,126.74768328170708
250,127.28716626676312
251,129.989006798632
252,125.94316105619498
253,126.47306377161213
254,127.13109169748277
255,129.79281005435365
256,125.9000006702824
257,126.53060307037019
258,127.15949361889834
259,129.88774927920872
260,125.77088068223686
261,126.25248685677926
262,126.954966244548
263,129.57055606741704
264,125.79106685094963
265,126.4843139690478
266,127.0843949787436
267,129.8112527053667
268,125.60106841593748
269,126.0169294279307
270,126.7407843424504
271,129.24547718431407
272,125.74516043990972
273,126.6039609882228
274,127.01874642833862
275,129.6965805518938
276,125.45457320550089
277,125.8326742370619
278,126.55696067126082
279,128.9373441927029
280,125.72016939888138
281,126.72145414421009
282,126.86801420612667
283,129.4018936468498
284,125.39223834466591
285,125.86789720804015
286,126.57095936810441
287,128.94456972983502
288,125.52076732933098
289,126.31956208960855
290,126.71778878521256
291,129.14216902602516
292,125.35410899482304
293,125.90886740345378
294,126.51487959501824
295,128.8167549622643
296,125.42972182823704
297,126.18590531576969
298,126.53851138493408
299,128.81548424325993
300,125.35163047024183
301,126.02775936499633
302,126.41819112528127
303,128.61163183901556
304,125.36615292851758
305,126.12447542773576
306,126.33911271374409
307,128.45823451688514
308,125.36288487563594
309,126.15890162231909
310,126.22467020955663
311,128.24844954652377
312,125.37836839434759
313,126.24361399389232
314,126.0930553895531
315,128.00327103296726
316,125.40165554618923
317,126.34930657362312
318,125.94214501303385
319,127.71802142318228
320,125.42851071485606
321,126.47043996181452
322,125.78097095304007
323,127.40905015836911
324,125.44498148505818
325,126.57999397740812
326,125.62560152851046
327,127.11259092430055
328,125.43406456934443
329,126.642030849356
330,125.49096981433112
331,126.86807114380176
332,125.38926913150918
333,126.63747949414221
334,125.38019609295444
335,126.68857968401453
336,125.31959828933508
337,126.57849042833413
338,125.28533880668991
339,126.55644070584992
340,125.23850994566018
341,126.49131931702443
342,125.19767398314403
343,126.44758373071004
344,125.15467036290255
345,126.39568142491333
346,125.11321866828392
347,126.34838134733594
348,125.07182181139324
349,126.30063486859034
350,125.03129596570902
351,126.25442041190924
352,124.99132227725904
353,126.20908175528588
354,124.95213717553543
355,126.16484565420485
356,124.91364927834965
357,126.12164597486723
358,124.87593099154185
359,126.07946102303117
360,124.83895052388094
361,126.03827386744165
362,124.80272566998508
363,125.99803213777449
364,124.76724088122725
365,125.95870810480149
366,124.73249453858101
367,125.92024850826387
368,124.69847243289068
369,125.88261322758066
370,124.66516294989277
371,125.84574904468529
372,124.63254832148348
373,125.80960837066036
374,124.60061048428958
375,125.77413845582555
376,124.56932839498496
377,125.73929022653626
378,124.53868090232773
379,125.70501435991831
380,124.50864597063142
381,125.67126537453203
382,124.47920215820957
383,125.63800003887403
384,124.45032822034685
385,125.60517899416416
386,124.42200376566332
387,125.57276578311524
388,124.39420888132098
389,125.54072728369565
390,124.36692439922332
391,125.50903298624605
392,124.3401315914777
393,125.47765500213606
394,124.31381232695092
395,125.44656756089263
396,124.28794887256812
397,125.41574692181769
398,124.26252401839065
399,125.38517102223446
400,124.2375209261631
401,125.3548193519713
402,124.21292319868206
403,125.32467266126797
404,124.1887147156431
405,125.29471280278968
406,124.16487964465576
407,125.26492247528938
408,124.1414022681639
409,125.23528507772681
410,124.11826698084215
411,125.20578452142409
412,124.09545814439247
413,125.17640514593755
414,124.07296011197313
415,125.14713161720256
416,124.05075712294928
417,125.11794890799439
418,124.02883335509239
419,125.08884225449046
420,124.00717283703675
421,125.05979716689052
422,123.98575950775124
423,125.0307994046274
424,123.96457712272533
425,125.00183499101867
426,123.94360931382626
427,124.97289019271936
428,123.92283948636697
429,124.94395154129259
430,123.90225089331959
431,124.91500582652989
432,123.8818265322905
433,124.88604013962443
434,123.86154925152024
435,124.85704188890281
436,123.84140164792113
437,124.8279988689361
438,123.82136621299497
439,124.79889929276402
440,123.80142521974726
441,124.76973187953283
442,123.78156091234156
443,124.74048589012145
444,123.76175536421597
445,124.7111512266158
446,123.74199072266926
447,124.68171846178926
448,123.72224902009796
449,124.65217895137987
450,123.70251249666002
451,124.62252485044148
452,123.6827633396001
453,124.59274924194315
454,123.66298411569908
455,124.5628461243753
456,123.64315739210089
457,124.53281055347321
458,123.62326631562617
459,124.50263856464929
460,123.60329403017575
461,124.47232731308537
462,123.58322444834513
463,124.44187486387744
464,123.56304132169497
465,124.41128030371598
466,123.54272926625235
467,124.38054328618722
468,123.52227224791719
469,124.3496640716993
470,123.5016549441445
471,124.31864263397834
472,123.48086024061485
473,124.28747854380622
474,123.45987101499078
475,124.25616927299683
476,123.43866591888909
477,124.22470971531264
478,123.41722157935897
479,124.1930889364684
480,123.39550525205432
481,124.16128875428156
482,123.37347698425624
483,124.12927721886282
484,123.35107606186003
485,124.09700451453914
486,123.32822089435261
487,124.06438881719545
488,123.30478150421447
489,124.03130401544702
490,123.2805680266787
491,123.99754571867413
492,123.2552660079827
493,123.96279286622196
494,123.22837663814163
495,123.92651800799968
496,123.19903202257859
497,123.8878716986322
498,123.16573314161442
499,123.84547496926952
500,123.12573843272682
501,123.79735042065491
502,123.07420458021198
503,123.74208302195525
504,123.00424668431765
505,123.68872557929905
506,122.92252830660982
507,123.70189220525984
508,122.93704272975302
509,123.83275771634416
510,123.16046237265925
511,123.82204516730653
512,123.65157831434628
513,124.53903388792136
514,125.65842509987853
515,125.79956963457836
516,125.7487952878925
517,123.76086109355475
518,124.36879696358076
519,125.29521877092978
520,124.81296534780402
521,124.42619350555195
522,124.40721040885104
523,124.32494692232792
524,124.39785882019576
525,124.71220012811484
526,124.81978619312305
527,124.41613973488285
528,123.71404609419073
529,123.75408552381724
530,123.99097864286816
531,124.173827084014
532,123.69541341334111
533,123.89419813165799
534,123.78000289555443
535,123.87557873661197
536,123.1381236908035
537,123.41710401969776
538,123.40206826166636
539,123.91262769016677
540,122.98767151410262
541,123.14977854174535
542,123.16590297137012
543,123.86501423525708
544,123.51096452048859
545,123.72536570516364
546,122.75577068339983
547,122.94484294823341
548,123.12494561713345
549,123.91305393426168
550,123.23155978974239
551,123.43710372481836
552,122.87771268723883
553,123.14240962836253
554,123.29170983664538
555,123.95554321728355
556,123.3759993229175
557,123.51151090138073
558,122.7497101457117
559,122.94746219659255
560,123.03125001785581
561,123.77492308026254
562,123.38150667330348
563,123.55904795339096
564,122.65105964753613
565,122.72150126940778
566,123.04521611016482
567,123.93236214723944
568,123.52855920414855
569,123.62375845427539
570,122.55127817436163
571,122.54422520544978
572,122.84282625482672
573,123.76851505358071
574,123.57747515329561
575,123.66481746286283
576,122.49841982394855
577,122.4373857330345
578,122.8034925744567
579,123.7621911212764
580,123.64173529020317
581,123.67236183443171
582,122.4626332773352
583,122.35482826786797
584,122.69304133682344
585,123.64855895586734
586,123.81847158404673
587,123.79696088820063
588,122.41478976864342
589,122.20995464961642
590,122.47160105706146
591,123.35913229739621
592,124.16100870390875
593,124.11342008067675
594,122.39332711153438
595,122.00316766177248
596,122.04009666063924
597,122.53191899943725
598,123.31697629532387
599,123.51037489450039
600,123.22842736559984
601,123.1604861382027
602,123.03519494376731
603,123.10528586311374
604,123.09706236871652
605,123.0761447144405
606,122.85562082616971
607,123.0049060642452
608,122.95778977855105
609,123.16597161899922
610,122.57939000301721
611,122.68828309650378
612,122.66571765806162
613,123.0655193811823
614,122.81076238314326
615,123.07842870189286
616,122.31760782646771
617,122.52872003213854
618,122.80939330729584
619,123.35267495326232
620,122.65840093117185
621,122.81940887914872
622,122.33162747067472
623,122.71392932802446
624,122.82740122517417
625,123.30715179703768
626,122.60884649887637
627,122.7264736695233
628,122.36639137818874
629,122.83012918689614
630,123.10945454007773
631,123.42436856108118
632,122.2001162896661
633,122.26942018248972
634,122.59488236858964
635,123.19320065386577
636,122.93241868918462
637,123.02328503815227
638,122.11350512773262
639,122.28623486897256
640,122.61110916892298
641,123.1817038164863
642,122.79440737889162
643,122.78991121203872
644,122.05719847506262
645,122.24013217839486
646,122.7532108130458
647,123.3402244875959
648,122.80739891566377
649,122.78840755431798
650,122.18526271611806
651,122.24660973818217
652,122.73876477365324
653,123.30843094167768
654,123.26661997278711
655,123.07718553861562
656,122.42893491743664
657,122.26421640276857
658,122.56538981338133
659,122.97907941090712
660,123.52503024735498
661,123.22392119722687
662,122.50284139318836
663,122.15818925407349
664,122.40198080668938
665,122.86546054696447
666,123.69538143395883
667,123.21242264355259
668,122.49495745115833
669,122.27922429039705
670,122.16552775123833
671,122.25227208933302
672,123.08210901283051
673,123.20592868843352
674,122.9188304989872
675,122.57747107066014
676,122.5145668339454
677,122.46674030607083
678,122.56079031901966
679,122.51189302671962
680,122.93032542262021
681,122.84153432631747
682,122.67669759759855
683,122.39804990000161
684,122.40912089158951
685,122.35796823664582
686,122.71467740121393
687,122.75215558112184
688,122.82536242092134
689,122.46143653684442
690,122.29750268669368
691,122.32156991674799
692,122.83233621549141
693,122.83877641610499
694,122.72188560534933
695,122.33455798010453
696,122.40562400440295
697,122.424645365187
698,122.78706895636252
699,122.50700035944871
700,122.4519966224073
701,122.3704933148297
702,122.73361722271356
703,122.68002235907105
704,122.71110082191953
705,122.36272205367803
706,122.51549263649764
707,122.40974818262114
708,122.53311382457953
709,122.24728756470708
710,122.61155053753643
711,122.55872812503651
712,122.84295703095854
713,122.44664524134603
714,122.42501544744212
715,122.10696740036497
716,122.16463005623349
717,122.2125405478602
718,122.68317923480726
719,122.44369837071022
720,122.48126182852016
721,122.3152834327569
722,122.60732795257498
723,122.45326023164465
724,122.54794711284134
725,122.1527947911248
726,122.53751536160938
727,122.40005230677917
728,122.59883239697584
729,122.13507919964572
730,122.31810172673559
731,122.21578390900558
732,122.5129633177569
733,122.28943974618156
734,122.38673997849556
735,122.05536226237533
736,122.59019128715576
737,122.48034164276612
738,122.70393646363542
739,122.1492358067232
740,122.40569033551985
741,122.68028301116789
742,122.846199608781
743,122.39839085912477
744,122.6103380431261
745,122.33855597141175
746,122.32990940938681
747,122.07009821403061
748,122.58047996285535
749,122.63291648435072
750,122.71214870007957
751,122.18889415098454
752,122.40774174575758
753,122.09286346352401
754,122.07434080206477
755,122.23266699787955
756,122.57847048545985
757,122.28089779141875
758,122.33101975466231
759,122.06804762199015
760,122.34844473434143
761,122.24778737099588
762,122.3332939956233
763,121.98348530308567
764,122.44111716397389
765,122.39048238516548
766,122.54291391553022
767,122.00094693258218
768,122.16193044835752
769,122.1895022845747
770,122.29677391571595
771,122.07300467548143
772,122.26659599972292
773,122.18895980821677
774,122.2781643334702
775,122.1294238426645
776,122.26190491996516
777,121.92994900662204
778,122.3042726452964
779,122.26135816101173
780,122.45576972739107
781,121.89940370701784
782,122.01040953005435
783,122.21348044098406
784,122.39615304854719
785,122.13986407037969
786,122.1982414047706
787,121.87419366404056
788,122.16007878294116
789,122.30520934310216
790,122.50279681707178
791,121.97713309613316
792,122.08736237644567
793,121.89925442840168
794,121.88831672198319
795,121.87992663639665
796,122.4153150239689
797,122.18353076953716
798,122.25855137535326
799,121.85033937205267
800,122.07704021839021
801,122.24395567204007
802,122.31483267424346
803,122.08823922494969
804,122.21284221186218
805,121.8401623290984
806,121.85177654839123
807,122.17913706577824
808,122.35007378738077
809,122.01321649408624
810,122.12471229540002
811,121.96539520898486
812,121.93769398165705
813,121.78713361822034
814,122.24178707768249
815,122.19481500518776
816,122.29451377848576
817,121.89791134753136
818,122.08846080109747
819,121.94726271322936
820,121.96517641345234
821,121.80956590047553
822,122.02363974558064
823,122.08384317252259
824,122.16963534376262
825,122.06048925394359
826,122.173435828056
827,121.86386217082423
828,121.9360022299134
829,121.9031306865468
830,122.00662251415926
831,121.84116662365815
832,122.20957212029141
833,122.0170196896308
834,122.09425330095279
835,121.76020069717835
836,122.04816413930048
837,122.01878080688297
838,122.17548827884433
839,121.79483801383307
840,121.92257502273709
841,121.7550254806567
842,122.06604702371183
843,122.18569813032519
844,122.24928396692604
845,121.90901332179132
846,122.05533862338186
847,121.66698087824837
848,121.60950787658277
849,121.71329832968496
850,122.03888026898382
851,121.95566477342106
852,122.09596815423215
853,121.78773807468023
854,121.93728356265454
855,121.80987752965721
856,122.16333656908468
857,121.96771292098867
858,122.08376289812733
859,121.71517263405761
860,121.83223505245816
861,121.81966229197133
862,122.14552885230268
863,121.92098706586519
864,121.98128682534556
865,121.77574020770895
866,121.94889804167148
867,121.77241399761382
868,121.85159344493105
869,121.92359910849581
870,122.01825667678071
871,121.91024481640677
872,121.97098851421376
873,121.72598223109372
874,121.84660631793358
875,121.82765786934662
876,121.89647757832464
877,121.645351105376
878,121.99435478138668
879,121.95458227371073
880,122.0926434729317
881,121.71760157328397
882,121.77497411050832
883,121.6705711961582
884,122.05408965144457
885,121.87269497189972
886,121.97767516741382
887,121.64598344357137
888,121.80339845781721
889,121.88681615404823
890,121.995320095096
891,121.81580573375538
892,121.84332131399687
893,121.61990849759653
894,121.92900134161235
895,121.92990580364288
896,122.06638238612761
897,121.70804032793315
898,121.8141999845992
899,121.72881006171824
900,121.77379755580581
901,121.64799692020252
902,121.77956716587997
903,121.84194980990775
904,121.975847356836
905,121.84685711008449
906,121.89644551974571
907,121.661103657182
908,121.74035628155441
909,121.61545650476037
910,121.71749332739434
911,121.75919213200272
912,121.92247613920264
913,121.81054423900392
914,121.87178751466884
915,121.64674422083466
916,121.74290301283354
917,121.60691341192786
918,121.70887244504067
919,121.77415133296687
920,121.89854051841348
921,121.79587989597086
922,121.85061060833124
923,121.62603577639155
924,121.70675522144833
925,121.57818417937361
926,121.68111068604188
927,121.74387344050092
928,121.87827365388327
929,121.77712794609562
930,121.83134340274404
931,121.61023588350287
932,121.69475839715085
933,121.56143408507161
934,121.66717153384398
935,121.75453774326512
936,121.85541098199216
937,121.76308361890207
938,121.8107350013983
939,121.5959325609805
940,121.66640872141343
941,121.54255796574836
942,121.63172944553045
943,121.65813353940206
944,121.85769553408984
945,121.73782325975098
946,121.79407767695785
947,121.60746855241652
948,121.72924769540587
949,121.57086944248475
950,121.6404507998499
951,121.6910069044172
952,121.8377556658878
953,121.72386334027694
954,121.76894022013155
955,121.56135384746717
956,121.65580112090169
957,121.51834690790002
958,121.61540520237676
959,121.69747313925264
960,121.84626575846453
961,121.71902957212626
962,121.75211459782744
963,121.54569483098429
964,121.63485826604295
965,121.49822927042155
966,121.59779035432067
967,121.69347942816464
968,121.82648955383964
969,121.70560197781185
970,121.73287816910981
971,121.52856403113933
972,121.60951774540452
973,121.47377305335792
974,121.58777173527992
975,121.73482918444472
976,121.78416678708473
977,121.69434257243877
978,121.72405311386197
979,121.52188373901035
980,121.66644773681102
981,121.63326954701316
982,121.71379983751264
983,121.5028045393654
984,121.63880397092292
985,121.49081219480894
986,121.68500887879976
987,121.82964084816787
988,121.86014977356328
989,121.6277517788565
990,121.74545631874221
991,121.42600337124833
992,121.37347267206447
993,121.34821313543947
994,121.7093113383641
995,121.70306243951133
996,121.83105145415087
997,121.5848053517056
998,121.6827925614394
999,121.50943087750922
