Epoch,Error
174,195.908043432916
175,195.90776783209455
176,195.9074928659737
177,195.90721853251645
178,195.90694482970366
179,195.90667175553102
180,195.9063993080099
181,195.9061274851643
182,195.90585628503257
183,195.9055857056656
184,195.90531574512494
185,195.90504640148396
186,195.90477767282692
187,195.90450955724822
188,195.90424205285174
189,195.9039751577513
190,195.90370887006924
191,195.90344318793703
192,195.90317810949458
193,195.90291363288986
194,195.90264975627886
195,195.90238647782573
196,195.90212379570167
197,195.90186170808525
198,195.90160021316314
199,195.9013393091277
200,195.9010789941799
201,195.90081926652647
202,195.90056012438106
203,195.90030156596376
204,195.90004358950245
205,195.89978619323028
206,195.89952937538644
207,195.89927313421802
208,195.89901746797702
209,195.89876237492166
210,195.8985078533175
211,195.89825390143488
212,195.89800051755108
213,195.8977476999491
214,195.8974954469173
215,195.89724375675098
216,195.89699262775048
217,195.8967420582226
218,195.8964920464792
219,195.8962425908388
220,195.89599368962493
221,195.89574534116738
222,195.8954975438009
223,195.8952502958672
224,195.8950035957118
225,195.89475744168766
226,195.89451183215206
227,195.89426676546813
228,195.89402224000503
229,195.89377825413646
230,195.89353480624263
231,195.89329189470905
232,195.89304951792573
233,195.89280767428895
234,195.8925663622005
235,195.8923255800668
236,195.89208532630047
237,195.89184559931866
238,195.8916063975445
239,195.8913677194061
240,195.8911295633367
241,195.8908919277753
242,195.89065481116566
243,195.89041821195676
244,195.89018212860333
245,195.8899465595642
246,195.8897115033048
247,195.88947695829447
248,195.88924292300828
249,195.88900939592628
250,195.88877637553338
251,195.8885438603201
252,195.8883118487812
253,195.88808033941737
254,195.88784933073356
255,195.8876188212404
256,195.88738880945223
257,195.8871592938901
258,195.88693027307858
259,195.88670174554792
260,195.88647370983296
261,195.88624616447342
262,195.88601910801376
263,195.88579253900394
264,195.88556645599792
265,195.88534085755532
266,195.88511574223904
267,195.88489110861892
268,195.88466695526722
269,195.8844432807628
270,195.8842200836888
271,195.8839973626323
272,195.8837751161855
273,195.88355334294587
274,195.88333204151468
275,195.88311121049796
276,195.8828908485066
277,195.88267095415625
278,195.88245152606686
279,195.8822325628629
280,195.88201406317356
281,195.88179602563224
282,195.88157844887763
283,195.8813613315517
284,195.88114467230196
285,195.88092846977995
286,195.88071272264193
287,195.88049742954786
288,195.88028258916302
289,195.88006820015647
290,195.8798542612017
291,195.87964077097718
292,195.87942772816498
293,195.87921513145164
294,195.8790029795282
295,195.87879127109076
296,195.87858000483763
297,195.8783691794732
298,195.87815879370586
299,195.87794884624745
300,195.8777393358146
301,195.87753026112836
302,195.87732162091348
303,195.87711341389888
304,195.8769056388179
305,195.8766982944081
306,195.87649137941105
307,195.87628489257173
308,195.8760788326408
309,195.87587319837112
310,195.8756679885216
311,195.8754632018531
312,195.87525883713246
313,195.8750548931288
314,195.8748513686166
315,195.87464826237385
316,195.87444557318236
317,195.8742432998276
318,195.87404144110013
319,195.8738399957931
320,195.87363896270423
321,195.87343834063537
322,195.87323812839247
323,195.87303832478366
324,195.87283892862243
325,195.8726399387264
326,195.8724413539162
327,195.87224317301605
328,195.8720453948549
329,195.87184801826493
330,195.87165104208216
331,195.87145446514606
332,195.8712582863003
333,195.87106250439209
334,195.8708671182727
335,195.87067212679668
336,195.87047752882188
337,195.8702833232111
338,195.87008950882944
339,195.86989608454687
340,195.8697030492356
341,195.86951040177257
342,195.8693181410378
343,195.8691262659157
344,195.86893477529287
345,195.86874366806077
346,195.86855294311385
347,195.86836259934975
348,195.86817263567036
349,195.8679830509809
350,195.86779384418935
351,195.86760501420852
352,195.86741655995368
353,195.8672284803437
354,195.86704077430144
355,195.866853440752
356,195.86666647862558
357,195.86647988685445
358,195.86629366437506
359,195.86610781012655
360,195.86592232305193
361,195.8657372020979
362,195.86555244621357
363,195.86536805435216
364,195.86518402546983
365,195.86500035852652
366,195.86481705248465
367,195.86463410631077
368,195.86445151897422
369,195.86426928944758
370,195.86408741670732
371,195.86390589973186
372,195.86372473750492
373,195.86354392901086
374,195.8633634732394
375,195.86318336918248
376,195.86300361583517
377,195.86282421219616
378,195.86264515726677
379,195.86246645005215
380,195.86228808956014
381,195.86211007480128
382,195.86193240478997
383,195.86175507854412
384,195.86157809508273
385,195.8614014534303
386,195.86122515261303
387,195.86104919166016
388,195.8608735696046
389,195.86069828548196
390,195.86052333833075
391,195.860348727193
392,195.8601744511128
393,195.86000050913808
394,195.85982690031963
395,195.85965362371104
396,195.85948067836878
397,195.8593080633523
398,195.85913577772425
399,195.85896382054972
400,195.85879219089747
401,195.85862088783855
402,195.8584499104471
403,195.85827925779984
404,195.85810892897686
405,195.85793892306114
406,195.85776923913812
407,195.85759987629567
408,195.85743083362644
409,195.85726211022288
410,195.85709370518305
411,195.8569256176064
412,195.8567578465954
413,195.85659039125534
414,195.85642325069418
415,195.85625642402283
416,195.8560899103551
417,195.8559237088071
418,195.85575781849818
419,195.85559223854946
420,195.85542696808645
421,195.85526200623556
422,195.85509735212733
423,195.85493300489364
424,195.85476896367015
425,195.85460522759507
426,195.85444179580853
427,195.85427866745397
428,195.85411584167758
429,195.8539533176274
430,195.853791094455
431,195.85362917131366
432,195.8534675473599
433,195.85330622175275
434,195.85314519365383
435,195.85298446222694
436,195.85282402663887
437,195.85266388605874
438,195.8525040396585
439,195.85234448661225
440,195.85218522609716
441,195.85202625729204
442,195.85186757937905
443,195.85170919154257
444,195.8515510929695
445,195.8513932828488
446,195.8512357603724
447,195.85107852473473
448,195.8509215751326
449,195.85076491076455
450,195.85060853083274
451,195.85045243454144
452,195.8502966210964
453,195.8501410897067
454,195.84998583958404
455,195.8498308699415
456,195.8496761799956
457,195.84952176896425
458,195.84936763606905
459,195.84921378053232
460,195.84906020158
461,195.84890689844016
462,195.8487538703422
463,195.84860111651957
464,195.84844863620668
465,195.84829642864057
466,195.84814449306097
467,195.84799282870924
468,195.84784143483017
469,195.84769031066955
470,195.84753945547604
471,195.84738886850042
472,195.84723854899602
473,195.84708849621805
474,195.84693870942405
475,195.84678918787412
476,195.84663993083004
477,195.8464909375565
478,195.84634220731922
479,195.84619373938807
480,195.84604553303248
481,195.84589758752685
482,195.84574990214543
483,195.8456024761662
484,195.84545530886857
485,195.84530839953422
486,195.84516174744707
487,195.8450153518933
488,195.84486921216057
489,195.8447233275395
490,195.844577697323
491,195.84443232080417
492,195.84428719728092
493,195.84414232605127
494,195.8439977064165
495,195.84385333767898
496,195.8437092191438
497,195.84356535011818
498,195.8434217299107
499,195.84327835783276
500,195.84313523319767
501,195.8429923553203
502,195.84284972351813
503,195.84270733711026
504,195.84256519541776
505,195.8424232977642
506,195.84228164347493
507,195.84214023187675
508,195.84199906229955
509,195.8418581340737
510,195.84171744653344
511,195.84157699901277
512,195.8414367908495
513,195.84129682138294
514,195.84115708995375
515,195.8410175959045
516,195.84087833858118
517,195.84073931732937
518,195.84060053149864
519,195.84046198043924
520,195.84032366350405
521,195.84018558004712
522,195.84004772942535
523,195.8399101109966
524,195.83977272412088
525,195.83963556816042
526,195.83949864247893
527,195.83936194644207
528,195.83922547941762
529,195.83908924077485
530,195.83895322988502
531,195.83881744612142
532,195.83868188885836
533,195.8385465574732
534,195.83841145134446
535,195.83827656985193
536,195.83814191237855
537,195.83800747830773
538,195.8378732670252
539,195.8377392779187
540,195.83760551037767
541,195.83747196379284
542,195.8373386375572
543,195.83720553106525
544,195.83707264371364
545,195.83693997490005
546,195.8368075240247
547,195.8366752904888
548,195.83654327369612
549,195.83641147305107
550,195.8362798879608
551,195.836148517834
552,195.83601736208047
553,195.83588642011213
554,195.8357556913424
555,195.83562517518655
556,195.8354948710614
557,195.83536477838632
558,195.83523489658057
559,195.83510522506654
560,195.83497576326792
561,195.83484651060954
562,195.83471746651864
563,195.83458863042307
564,195.8344600017543
565,195.83433157994304
566,195.83420336442285
567,195.83407535462914
568,195.83394754999833
569,195.83381994996876
570,195.83369255397986
571,195.83356536147366
572,195.8334383718926
573,195.833311584682
574,195.83318499928768
575,195.8330586151572
576,195.83293243174037
577,195.8328064484878
578,195.83268066485223
579,195.83255508028714
580,195.8324296942486
581,195.83230450619362
582,195.83217951558058
583,195.83205472186984
584,195.8319301245234
585,195.83180572300404
586,195.8316815167767
587,195.8315575053072
588,195.83143368806404
589,195.83131006451592
590,195.8311866341337
591,195.83106339638988
592,195.83094035075814
593,195.83081749671308
594,195.8306948337322
595,195.83057236129292
596,195.83045007887554
597,195.83032798596045
598,195.83020608203068
599,195.8300843665699
600,195.82996283906374
601,195.82984149899883
602,195.8297203458638
603,195.82959937914774
604,195.82947859834263
605,195.82935800294015
606,195.82923759243474
607,195.82911736632175
608,195.82899732409828
609,195.82887746526208
610,195.82875778931285
611,195.82863829575138
612,195.82851898408032
613,195.82839985380338
614,195.8282809044253
615,195.82816213545317
616,195.82804354639435
617,195.82792513675818
618,195.82780690605549
619,195.82768885379798
620,195.82757097949877
621,195.82745328267274
622,195.82733576283587
623,195.82721841950493
624,195.82710125219938
625,195.82698426043856
626,195.82686744374377
627,195.82675080163762
628,195.82663433364445
629,195.82651803928866
630,195.82640191809762
631,195.8262859695982
632,195.82617019332037
633,195.826054588794
634,195.8259391555506
635,195.82582389312364
636,195.82570880104706
637,195.8255938788562
638,195.82547912608814
639,195.8253645422806
640,195.82525012697292
641,195.82513587970598
642,195.82502180002106
643,195.82490788746148
644,195.82479414157126
645,195.82468056189612
646,195.8245671479831
647,195.82445389937925
648,195.82434081563488
649,195.8242278962994
650,195.82411514092513
651,195.82400254906455
652,195.8238901202716
653,195.82377785410202
654,195.82366575011187
655,195.82355380785867
656,195.82344202690166
657,195.8233304068005
658,195.82321894711697
659,195.82310764741274
660,195.82299650725142
661,195.8228855261983
662,195.82277470381877
663,195.82266403967995
664,195.82255353335046
665,195.82244318439922
666,195.8223329923968
667,195.82222295691471
668,195.8221130775261
669,195.82200335380514
670,195.82189378532595
671,195.821784371666
672,195.82167511240115
673,195.82156600711153
674,195.8214570553754
675,195.82134825677423
676,195.8212396108893
677,195.8211311173036
678,195.82102277560156
679,195.82091458536806
680,195.8208065461892
681,195.8206986576523
682,195.82059091934553
683,195.82048333085905
684,195.820375891783
685,195.8202686017091
686,195.82016146022988
687,195.82005446693933
688,195.81994762143208
689,195.81984092330433
690,195.81973437215294
691,195.81962796757574
692,195.81952170917208
693,195.81941559654206
694,195.81930962928686
695,195.81920380700817
696,195.81909812930994
697,195.81899259579615
698,195.81888720607236
699,195.81878195974465
700,195.81867685642018
701,195.8185718957078
702,195.8184670772169
703,195.81836240055745
704,195.8182578653412
705,195.8181534711805
706,195.81804921768892
707,195.8179451044804
708,195.81784113117095
709,195.81773729737685
710,195.81763360271503
711,195.8175300468045
712,195.81742662926453
713,195.81732334971525
714,195.81722020777778
715,195.81711720307501
716,195.81701433522957
717,195.81691160386646
718,195.8168090086102
719,195.8167065490871
720,195.81660422492422
721,195.81650203575
722,195.81639998119303
723,195.8162980608833
724,195.81619627445215
725,195.81609462153062
726,195.81599310175207
727,195.81589171474988
728,195.81579046015892
729,195.81568933761463
730,195.81558834675346
731,195.81548748721286
732,195.81538675863086
733,195.815286160647
734,195.81518569290148
735,195.81508535503508
736,195.81498514668968
737,195.81488506750816
738,195.81478511713456
739,195.81468529521328
740,195.81458560138995
741,195.81448603531064
742,195.8143865966228
743,195.81428728497508
744,195.81418810001597
745,195.81408904139505
746,195.8139901087641
747,195.81389130177436
748,195.81379262007803
749,195.81369406332894
750,195.813595631181
751,195.81349732328945
752,195.81339913931046
753,195.81330107890054
754,195.8132031417178
755,195.81310532741978
756,195.8130076356667
757,195.81291006611883
758,195.812812618437
759,195.81271529228218
760,195.8126180873185
761,195.81252100320884
762,195.81242403961713
763,195.8123271962092
764,195.81223047265038
765,195.81213386860802
766,195.81203738374953
767,195.8119410177433
768,195.81184477025855
769,195.81174864096536
770,195.81165262953445
771,195.81155673563774
772,195.81146095894732
773,195.8113652991367
774,195.81126975587955
775,195.8111743288509
776,195.8110790177264
777,195.8109838221821
778,195.8108887418954
779,195.81079377654402
780,195.81069892580697
781,195.8106041893638
782,195.81050956689415
783,195.81041505807931
784,195.81032066260104
785,195.81022638014184
786,195.81013221038518
787,195.81003815301483
788,195.80994420771563
789,195.8098503741733
790,195.80975665207401
791,195.80966304110456
792,195.8095695409527
793,195.80947615130748
794,195.80938287185757
795,195.80928970229314
796,195.80919664230515
797,195.8091036915846
798,195.80901084982375
799,195.80891811671563
800,195.80882549195397
801,195.80873297523266
802,195.80864056624716
803,195.80854826469263
804,195.80845607026598
805,195.80836398266416
806,195.8082720015857
807,195.80818012672802
808,195.8080883577912
809,195.80799669447507
810,195.80790513648003
811,195.8078136835076
812,195.80772233525983
813,195.80763109143973
814,195.80753995175
815,195.8074489158953
816,195.80735798358035
817,195.80726715451044
818,195.8071764283916
819,195.80708580493092
820,195.80699528383587
821,195.8069048648142
822,195.80681454757516
823,195.80672433182784
824,195.80663421728238
825,195.80654420365016
826,195.80645429064168
827,195.80636447796982
828,195.80627476534707
829,195.80618515248656
830,195.80609563910244
831,195.8060062249096
832,195.8059169096232
833,195.80582769295916
834,195.80573857463435
835,195.80564955436557
836,195.8055606318709
837,195.8054718068688
838,195.80538307907827
839,195.80529444821929
840,195.8052059140124
841,195.80511747617774
842,195.8050291344376
843,195.80494088851404
844,195.80485273813
845,195.80476468300856
846,195.8046767228745
847,195.8045888574515
848,195.80450108646525
849,195.80441340964222
850,195.80432582670795
851,195.80423833738956
852,195.80415094141534
853,195.8040636385127
854,195.8039764284116
855,195.80388931084028
856,195.8038022855296
857,195.8037153522097
858,195.80362851061173
859,195.80354176046768
860,195.80345510150977
861,195.8033685334709
862,195.80328205608453
863,195.8031956690849
864,195.80310937220628
865,195.8030231651841
866,195.80293704775406
867,195.80285101965234
868,195.8027650806159
869,195.80267923038218
870,195.80259346868917
871,195.8025077952756
872,195.80242220988046
873,195.80233671224292
874,195.80225130210337
875,195.80216597920312
876,195.80208074328297
877,195.8019955940844
878,195.8019105313503
879,195.80182555482352
880,195.80174066424732
881,195.80165585936564
882,195.80157113992288
883,195.8014865056643
884,195.8014019563353
885,195.8013174916818
886,195.8012331114506
887,195.80114881538896
888,195.80106460324419
889,195.80098047476432
890,195.8008964296983
891,195.80081246779528
892,195.80072858880467
893,195.8006447924771
894,195.80056107856268
895,195.80047744681318
896,195.80039389697987
897,195.8003104288153
898,195.80022704207175
899,195.80014373650255
900,195.8000605118615
901,195.79997736790287
902,195.79989430438118
903,195.79981132105115
904,195.7997284176694
905,195.79964559399122
906,195.7995628497735
907,195.79948018477333
908,195.799397598748
909,195.7993150914561
910,195.79923266265575
911,195.799150312106
912,195.79906803956615
913,195.79898584479653
914,195.79890372755727
915,195.79882168760918
916,195.7987397247136
917,195.7986578386324
918,195.79857602912762
919,195.79849429596214
920,195.79841263889915
921,195.79833105770234
922,195.7982495521352
923,195.79816812196287
924,195.79808676695
925,195.79800548686143
926,195.7979242814645
927,195.79784315052422
928,195.79776209380762
929,195.79768111108189
930,195.79760020211458
931,195.79751936667427
932,195.79743860452848
933,195.79735791544672
934,195.79727729919804
935,195.79719675555248
936,195.7971162842797
937,195.79703588515105
938,195.79695555793697
939,195.7968753024089
940,195.79679511833916
941,195.79671500549952
942,195.79663496366294
943,195.79655499260252
944,195.79647509209153
945,195.79639526190408
946,195.7963155018147
947,195.79623581159785
948,195.79615619102862
949,195.79607663988276
950,195.79599715793597
951,195.79591774496478
952,195.79583840074608
953,195.7957591250564
954,195.79567991767382
955,195.795600778376
956,195.7955217069415
957,195.79544270314875
958,195.79536376677657
959,195.79528489760528
960,195.79520609541382
961,195.79512735998313
962,195.7950486910932
963,195.7949700885252
964,195.7948915520608
965,195.79481308148132
966,195.7947346765691
967,195.79465633710655
968,195.79457806287652
969,195.79449985366193
970,195.79442170924696
971,195.7943436294151
972,195.7942656139508
973,195.79418766263836
974,195.79410977526342
975,195.79403195161098
976,195.7939541914667
977,195.79387649461685
978,195.79379886084783
979,195.7937212899463
980,195.79364378169987
981,195.79356633589498
982,195.79348895232027
983,195.79341163076396
984,195.79333437101405
985,195.7932571728599
986,195.79318003609023
987,195.7931029604948
988,195.79302594586346
989,195.7929489919866
990,195.79287209865433
991,195.79279526565773
992,195.7927184927881
993,195.7926417798365
994,195.79256512659526
995,195.79248853285608
996,195.79241199841192
997,195.79233552305536
998,195.79225910657914
999,195.7921827487775
1000,195.7921064494434
1001,195.7920302083711
1002,195.79195402535527
1003,195.7918779001904
1004,195.79180183267158
1005,195.79172582259383
1006,195.7916498697532
1007,195.79157397394513
1008,195.7914981349661
1009,195.79142235261224
1010,195.79134662668125
1011,195.79127095696913
1012,195.79119534327432
1013,195.79111978539362
1014,195.79104428312533
1015,195.79096883626815
1016,195.79089344461983
1017,195.79081810798007
1018,195.79074282614755
1019,195.79066759892183
1020,195.79059242610234
1021,195.79051730748947
1022,195.7904422428833
1023,195.79036723208452
1024,195.79029227489363
1025,195.7902173711122
1026,195.79014252054122
1027,195.79006772298226
1028,195.78999297823782
1029,195.78991828610933
1030,195.7898436463999
1031,195.78976905891187
1032,195.78969452344842
1033,195.78962003981263
1034,195.78954560780826
1035,195.78947122723872
1036,195.78939689790798
1037,195.78932261962103
1038,195.78924839218172
1039,195.78917421539515
1040,195.7891000890661
1041,195.78902601300035
1042,195.78895198700286
1043,195.78887801087973
1044,195.78880408443712
1045,195.78873020748082
1046,195.78865637981795
1047,195.78858260125503
1048,195.78850887159888
1049,195.7884351906572
1050,195.78836155823677
1051,195.7882879741458
1052,195.78821443819223
1053,195.7881409501839
1054,195.7880675099297
1055,195.78799411723773
1056,195.78792077191744
1057,195.78784747377756
1058,195.7877742226276
1059,195.78770101827646
1060,195.787627860535
1061,195.78755474921255
1062,195.78748168411897
1063,195.7874086650653
1064,195.78733569186193
1065,195.7872627643196
1066,195.7871898822494
1067,195.7871170454628
1068,195.7870442537711
1069,195.78697150698596
1070,195.78689880491905
1071,195.7868261473833
1072,195.7867535341903
1073,195.78668096515258
1074,195.7866084400829
1075,195.78653595879425
1076,195.78646352109968
1077,195.78639112681245
1078,195.78631877574594
1079,195.78624646771445
1080,195.78617420253087
1081,195.78610198000982
1082,195.78602979996572
1083,195.78595766221233
1084,195.7858855665651
1085,195.78581351283825
1086,195.7857415008472
1087,195.78566953040632
1088,195.7855976013318
1089,195.78552571343894
1090,195.78545386654346
1091,195.78538206046082
1092,195.7853102950074
1093,195.7852385699996
1094,195.78516688525346
1095,195.78509524058572
1096,195.78502363581288
1097,195.7849520707524
1098,195.78488054522066
1099,195.78480905903507
1100,195.78473761201337
1101,195.784666203973
1102,195.78459483473122
1103,195.78452350410632
1104,195.784452211916
1105,195.78438095797867
1106,195.78430974211255
1107,195.78423856413602
1108,195.78416742386813
1109,195.78409632112735
1110,195.78402525573244
1111,195.78395422750256
1112,195.78388323625722
1113,195.7838122818153
1114,195.78374136399646
1115,195.78367048262027
1116,195.78359963750682
1117,195.78352882847597
1118,195.78345805534713
1119,195.78338731794116
1120,195.78331661607834
1121,195.78324594957834
1122,195.78317531826295
1123,195.78310472195167
1124,195.78303416046606
1125,195.78296363362668
1126,195.78289314125507
1127,195.782822683172
1128,195.7827522591987
1129,195.78268186915685
1130,195.78261151286816
1131,195.78254119015358
1132,195.7824709008357
1133,195.7824006447361
1134,195.7823304216768
1135,195.78226023147948
1136,195.78219007396712
1137,195.78211994896162
1138,195.78204985628517
1139,195.78197979576095
1140,195.7819097672111
1141,195.78183977045836
1142,195.78176980532578
1143,195.78169987163662
1144,195.7816299692132
1145,195.78156009787892
1146,195.78149025745725
1147,195.7814204477714
1148,195.78135066864448
1149,195.78128091990007
1150,195.78121120136208
1151,195.78114151285385
1152,195.7810718541996
1153,195.78100222522272
1154,195.78093262574745
1155,195.78086305559742
1156,195.78079351459692
1157,195.78072400256994
1158,195.7806545193413
1159,195.78058506473437
1160,195.78051563857437
1161,195.78044624068528
1162,195.780376870892
1163,195.78030752901856
1164,195.7802382148904
1165,195.78016892833148
1166,195.7800996691671
1167,195.78003043722197
1168,195.77996123232091
1169,195.7798920542889
1170,195.77982290295142
1171,195.77975377813274
1172,195.7796846796589
1173,195.77961560735457
1174,195.77954656104504
1175,195.77947754055552
1176,195.7794085457118
1177,195.77933957633888
1178,195.77927063226255
1179,195.77920171330774
1180,195.7791328193006
1181,195.77906395006622
1182,195.7789951054309
1183,195.77892628521957
1184,195.77885748925817
1185,195.77878871737263
1186,195.77871996938862
1187,195.77865124513207
1188,195.77858254442816
1189,195.7785138671037
1190,195.77844521298385
1191,195.77837658189512
1192,195.77830797366272
1193,195.77823938811335
1194,195.7781708250726
1195,195.77810228436633
1196,195.77803376582096
1197,195.77796526926247
1198,195.77789679451692
1199,195.77782834141027
1200,195.77775990976875
1201,195.77769149941827
1202,195.77762311018523
1203,195.77755474189533
1204,195.777486394375
1205,195.77741806745047
1206,195.77734976094774
1207,195.77728147469287
1208,195.77721320851205
1209,195.77714496223177
1210,195.7770767356776
1211,195.77700852867628
1212,195.77694034105323
1213,195.77687217263542
1214,195.77680402324827
1215,195.77673589271845
1216,195.77666778087118
1217,195.77659968753363
1218,195.77653161253136
1219,195.77646355569053
1220,195.77639551683694
1221,195.77632749579666
1222,195.77625949239598
1223,195.77619150646072
1224,195.77612353781697
1225,195.77605558629017
1226,195.77598765170688
1227,195.77591973389252
1228,195.77585183267325
1229,195.77578394787454
1230,195.7757160793224
1231,195.77564822684258
1232,195.77558039026073
1233,195.77551256940268
1234,195.77544476409386
1235,195.77537697415983
1236,195.7753091994263
1237,195.7752414397188
1238,195.77517369486264
1239,195.77510596468332
1240,195.77503824900617
1241,195.77497054765672
1242,195.77490286045992
1243,195.77483518724114
1244,195.7747675278255
1245,195.77469988203777
1246,195.7746322497037
1247,195.77456463064811
1248,195.77449702469525
1249,195.77442943167063
1250,195.7743618513988
1251,195.77429428370442
1252,195.77422672841234
1253,195.77415918534717
1254,195.77409165433323
1255,195.7740241351952
1256,195.77395662775692
1257,195.7738891318432
1258,195.77382164727803
1259,195.77375417388592
1260,195.77368671149029
1261,195.7736192599153
1262,195.77355181898557
1263,195.77348438852357
1264,195.77341696835447
1265,195.7733495583007
1266,195.77328215818633
1267,195.77321476783473
1268,195.77314738706932
1269,195.77308001571313
1270,195.7730126535895
1271,195.77294530052146
1272,195.77287795633174
1273,195.77281062084373
1274,195.77274329387942
1275,195.772675975262
1276,195.77260866481384
1277,195.77254136235743
1278,195.77247406771474
1279,195.77240678070825
1280,195.77233950116033
1281,195.77227222889238
1282,195.7722049637262
1283,195.7721377054844
1284,195.77207045398754
1285,195.77200320905754
1286,195.77193597051615
1287,195.7718687381837
1288,195.77180151188222
1289,195.77173429143195
1290,195.77166707665398
1291,195.77159986736936
1292,195.7715326633982
1293,195.77146546456098
1294,195.77139827067836
1295,195.7713310815702
1296,195.77126389705626
1297,195.77119671695684
1298,195.7711295410917
1299,195.77106236928017
1300,195.77099520134166
1301,195.77092803709542
1302,195.77086087636073
1303,195.77079371895644
1304,195.77072656470125
1305,195.77065941341405
1306,195.77059226491357
1307,195.77052511901763
1308,195.77045797554445
1309,195.7703908343121
1310,195.77032369513844
1311,195.77025655784126
1312,195.77018942223776
1313,195.77012228814561
1314,195.7700551553818
1315,195.76998802376312
1316,195.76992089310642
1317,195.76985376322867
1318,195.76978663394593
1319,195.76971950507436
1320,195.76965237643026
1321,195.76958524782938
1322,195.7695181190875
1323,195.76945099002015
1324,195.76938386044228
1325,195.7693167301694
1326,195.76924959901586
1327,195.76918246679713
1328,195.76911533332745
1329,195.7690481984208
1330,195.76898106189142
1331,195.768913923553
1332,195.7688467832198
1333,195.76877964070493
1334,195.76871249582166
1335,195.76864534838282
1336,195.7685781982018
1337,195.76851104509072
1338,195.76844388886227
1339,195.76837672932817
1340,195.76830956630096
1341,195.76824239959205
1342,195.76817522901266
1343,195.76810805437478
1344,195.76804087548874
1345,195.7679736921657
1346,195.76790650421609
1347,195.76783931145033
1348,195.76777211367846
1349,195.7677049107104
1350,195.76763770235553
1351,195.76757048842342
1352,195.76750326872295
1353,195.76743604306313
1354,195.76736881125296
1355,195.7673015731001
1356,195.76723432841297
1357,195.76716707699958
1358,195.76709981866713
1359,195.7670325532231
1360,195.76696528047498
1361,195.76689800022908
1362,195.76683071229183
1363,195.76676341646984
1364,195.76669611256855
